transaction_id,transaction_date,processor,product,segment,processor_amount,booked_amount,variance_usd,variance_pct,gap_type,gap_detail,processor_month,booking_month,days_to_detect,revenue_at_risk
TX000977,2024-06-26,Adyen,subscription_monthly,Mid-Market,266.07,266.07,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000978,2024-06-26,Adyen,subscription_annual,SMB,1796.26,1796.26,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000979,2024-06-26,Adyen,subscription_monthly,SMB,288.14,288.14,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000980,2024-06-26,PayPal,transaction_fee,SMB,8.26,8.0,-0.26,3.15,amount_mismatch,Booked $8.00 vs processor $8.26 (3.15% variance),2024-06,2024-06,0.0,0.26
TX000981,2024-06-27,Stripe,transaction_fee,Mid-Market,15.6,15.6,0.0,0.0,period_shift,"Transaction in 2024-06, revenue booked in 2024-07 (24 days later)",2024-06,2024-07,24.0,0.0
TX000982,2024-06-27,Adyen,transaction_fee,Mid-Market,7.57,7.57,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000983,2024-06-27,Stripe,subscription_monthly,Mid-Market,79.02,79.02,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000984,2024-06-27,Stripe,subscription_monthly,SMB,175.14,175.14,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000985,2024-06-27,PayPal,subscription_annual,Mid-Market,2033.04,2033.04,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000986,2024-06-27,Adyen,subscription_monthly,SMB,41.31,41.31,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000987,2024-06-28,Flutterwave,api_usage,SMB,473.26,473.26,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000988,2024-06-28,Stripe,subscription_monthly,Mid-Market,256.38,256.38,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000989,2024-06-28,Adyen,subscription_monthly,SMB,109.09,109.09,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000990,2024-06-28,Stripe,subscription_monthly,Enterprise,49.84,49.84,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000991,2024-06-28,Stripe,transaction_fee,SMB,26.31,26.31,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000992,2024-06-28,Square,transaction_fee,Enterprise,19.91,20.22,0.31,1.56,amount_mismatch,Booked $20.22 vs processor $19.91 (1.56% variance),2024-06,2024-06,0.0,0.31
TX000993,2024-06-29,Adyen,subscription_monthly,Mid-Market,62.29,64.51,2.22,3.56,amount_mismatch,Booked $64.51 vs processor $62.29 (3.56% variance),2024-06,2024-06,0.0,2.22
TX000994,2024-06-29,Square,subscription_monthly,SMB,169.01,169.01,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000995,2024-06-29,Stripe,subscription_annual,SMB,953.79,953.79,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000996,2024-06-29,Square,subscription_monthly,SMB,125.7,125.7,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000997,2024-06-29,Stripe,transaction_fee,Enterprise,148.44,148.44,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000998,2024-06-30,Square,transaction_fee,SMB,102.96,102.96,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX000999,2024-06-30,Stripe,subscription_monthly,Mid-Market,285.22,285.22,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX001000,2024-06-30,Stripe,subscription_monthly,Enterprise,67.49,67.49,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX001001,2024-06-30,Adyen,professional_services,SMB,2219.63,2219.63,0.0,0.0,matched,,2024-06,2024-06,0.0,0.0
TX001002,2024-07-01,Square,subscription_annual,SMB,1787.78,1787.78,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001003,2024-07-01,Stripe,transaction_fee,Mid-Market,12.44,12.44,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001004,2024-07-01,Stripe,subscription_monthly,SMB,30.13,30.13,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001005,2024-07-01,Square,subscription_annual,SMB,2100.17,2100.17,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001006,2024-07-02,Stripe,subscription_monthly,SMB,202.29,202.29,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001007,2024-07-02,Stripe,subscription_annual,SMB,1399.13,1399.13,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001008,2024-07-02,Stripe,professional_services,Mid-Market,2703.4,2703.4,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001009,2024-07-02,Stripe,subscription_monthly,SMB,141.17,141.17,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001010,2024-07-03,Square,subscription_monthly,Enterprise,35.48,35.48,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001011,2024-07-03,PayPal,subscription_monthly,SMB,119.55,119.55,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001012,2024-07-04,Adyen,subscription_monthly,Mid-Market,76.81,76.81,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001013,2024-07-04,Flutterwave,subscription_monthly,SMB,55.57,55.57,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001014,2024-07-04,Adyen,subscription_monthly,SMB,287.31,287.31,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001015,2024-07-04,Stripe,transaction_fee,SMB,90.3,,90.3,,missing,Transaction succeeded at processor — no revenue record found,2024-07,,,90.3
TX001016,2024-07-04,Stripe,subscription_annual,Mid-Market,2257.37,2257.37,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001017,2024-07-05,Stripe,subscription_monthly,Mid-Market,114.15,114.15,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001018,2024-07-05,Stripe,api_usage,SMB,199.61,199.61,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001019,2024-07-05,Square,subscription_monthly,SMB,92.97,92.97,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001020,2024-07-05,PayPal,professional_services,SMB,936.35,936.35,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001021,2024-07-05,Stripe,subscription_monthly,SMB,77.34,77.34,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001022,2024-07-05,Adyen,api_usage,Mid-Market,399.77,399.77,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001023,2024-07-05,PayPal,transaction_fee,Mid-Market,101.95,101.95,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001024,2024-07-06,Square,transaction_fee,SMB,82.49,82.49,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001025,2024-07-06,Square,professional_services,Enterprise,2637.9,2637.9,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001026,2024-07-06,Adyen,subscription_monthly,SMB,278.06,278.06,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001027,2024-07-06,PayPal,professional_services,Mid-Market,827.31,827.31,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001028,2024-07-06,Adyen,subscription_monthly,SMB,104.76,104.76,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001029,2024-07-06,Adyen,subscription_monthly,SMB,123.48,123.48,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001030,2024-07-06,Stripe,subscription_monthly,SMB,240.25,240.25,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001031,2024-07-06,Stripe,subscription_annual,SMB,2969.79,2969.79,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001032,2024-07-07,Adyen,subscription_monthly,Mid-Market,93.98,93.98,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001033,2024-07-07,Stripe,subscription_annual,Mid-Market,2650.63,2650.63,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001034,2024-07-07,Stripe,subscription_annual,SMB,2532.68,2532.68,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001035,2024-07-08,PayPal,transaction_fee,Mid-Market,34.47,,34.47,,missing,Transaction succeeded at processor — no revenue record found,2024-07,,,34.47
TX001036,2024-07-08,Stripe,transaction_fee,SMB,60.5,60.5,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001037,2024-07-08,Adyen,subscription_annual,Mid-Market,1396.12,1396.12,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001038,2024-07-08,Adyen,subscription_monthly,SMB,293.12,293.12,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001039,2024-07-08,Flutterwave,subscription_monthly,SMB,77.84,77.84,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001040,2024-07-08,Adyen,subscription_monthly,SMB,244.77,244.77,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001041,2024-07-08,Stripe,subscription_monthly,SMB,119.23,119.23,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001042,2024-07-09,Adyen,subscription_monthly,Mid-Market,226.33,226.33,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001043,2024-07-09,PayPal,subscription_monthly,SMB,142.4,142.4,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001044,2024-07-09,Flutterwave,professional_services,SMB,3102.62,3102.62,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001045,2024-07-09,Stripe,subscription_annual,SMB,2538.05,2538.05,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001046,2024-07-10,Stripe,subscription_monthly,Mid-Market,246.12,246.12,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001047,2024-07-10,Square,subscription_annual,Mid-Market,2629.34,2629.34,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001048,2024-07-10,Stripe,subscription_monthly,SMB,45.1,45.1,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001049,2024-07-10,Adyen,subscription_annual,SMB,2158.54,2158.54,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001050,2024-07-10,Stripe,transaction_fee,Mid-Market,21.86,,21.86,,missing,Transaction succeeded at processor — no revenue record found,2024-07,,,21.86
TX001051,2024-07-10,Stripe,subscription_annual,SMB,1412.71,1412.71,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001052,2024-07-10,Stripe,subscription_annual,SMB,1771.19,1771.19,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001053,2024-07-10,Stripe,professional_services,SMB,2312.33,2312.33,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001054,2024-07-10,Adyen,api_usage,SMB,262.21,262.21,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001055,2024-07-11,Square,transaction_fee,SMB,149.48,149.48,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001056,2024-07-11,Stripe,subscription_annual,Mid-Market,655.09,655.09,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001057,2024-07-11,PayPal,transaction_fee,SMB,101.64,101.64,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001058,2024-07-12,Stripe,subscription_monthly,Mid-Market,135.92,135.92,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001059,2024-07-12,Adyen,subscription_monthly,SMB,64.91,64.91,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001060,2024-07-12,Stripe,subscription_monthly,Mid-Market,71.86,71.86,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001061,2024-07-12,Square,subscription_annual,SMB,2853.04,2853.04,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001062,2024-07-12,PayPal,subscription_annual,SMB,2664.92,2664.92,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001063,2024-07-13,Adyen,subscription_monthly,SMB,273.9,273.9,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001064,2024-07-13,PayPal,professional_services,SMB,4961.9,4961.9,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001065,2024-07-13,Adyen,api_usage,SMB,108.12,108.12,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001066,2024-07-13,Flutterwave,transaction_fee,Mid-Market,53.96,53.96,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001067,2024-07-13,PayPal,subscription_annual,SMB,2096.89,2096.89,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001068,2024-07-13,Square,api_usage,Enterprise,244.48,244.48,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001069,2024-07-13,Adyen,subscription_monthly,Enterprise,141.97,141.97,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001070,2024-07-14,Stripe,transaction_fee,SMB,54.31,54.31,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001071,2024-07-14,Adyen,subscription_monthly,Enterprise,189.32,189.32,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001072,2024-07-14,Stripe,transaction_fee,SMB,86.76,86.76,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001073,2024-07-14,Adyen,subscription_monthly,SMB,72.59,72.59,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001074,2024-07-15,Adyen,api_usage,SMB,238.51,238.51,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001075,2024-07-15,Adyen,api_usage,SMB,278.97,278.97,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001076,2024-07-15,Stripe,subscription_monthly,SMB,182.98,182.98,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001077,2024-07-16,Stripe,subscription_annual,Enterprise,857.29,857.29,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001078,2024-07-16,Adyen,professional_services,SMB,3840.22,3840.22,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001079,2024-07-16,Flutterwave,subscription_annual,SMB,358.04,358.04,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001080,2024-07-16,Stripe,api_usage,Mid-Market,180.64,180.64,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001081,2024-07-16,Stripe,subscription_annual,SMB,2396.57,2396.57,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001082,2024-07-16,PayPal,subscription_monthly,SMB,181.25,181.25,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001083,2024-07-16,Adyen,subscription_monthly,Mid-Market,99.51,99.51,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001084,2024-07-16,Stripe,subscription_monthly,SMB,216.64,216.64,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001085,2024-07-17,Stripe,transaction_fee,SMB,85.54,85.54,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001086,2024-07-17,Stripe,subscription_monthly,SMB,243.99,243.99,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001087,2024-07-17,Flutterwave,subscription_annual,SMB,2274.57,2274.57,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001088,2024-07-17,Stripe,subscription_annual,Enterprise,1937.29,1937.29,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001089,2024-07-18,Stripe,subscription_annual,Mid-Market,1608.08,1608.08,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001090,2024-07-18,Stripe,api_usage,SMB,70.93,70.93,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001091,2024-07-19,Stripe,professional_services,SMB,1676.0,1676.0,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001092,2024-07-19,PayPal,subscription_annual,SMB,1421.57,1421.57,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001093,2024-07-19,Stripe,transaction_fee,Enterprise,90.3,90.3,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001094,2024-07-19,Stripe,transaction_fee,SMB,77.54,77.54,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001095,2024-07-19,Adyen,subscription_annual,SMB,1068.1,1068.1,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001096,2024-07-19,Stripe,professional_services,Mid-Market,529.09,529.09,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001097,2024-07-20,Stripe,subscription_monthly,Enterprise,162.98,162.98,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001098,2024-07-20,PayPal,subscription_monthly,SMB,106.12,106.12,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001099,2024-07-20,PayPal,api_usage,SMB,368.63,368.63,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001100,2024-07-20,Square,subscription_annual,SMB,354.65,354.65,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001101,2024-07-20,Square,transaction_fee,SMB,88.14,88.14,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001102,2024-07-20,Adyen,api_usage,Mid-Market,471.03,471.03,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001103,2024-07-20,Stripe,subscription_monthly,Mid-Market,76.09,76.09,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001104,2024-07-20,PayPal,api_usage,Mid-Market,238.47,238.47,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001105,2024-07-21,PayPal,subscription_annual,SMB,536.84,541.03,4.19,0.78,amount_mismatch,Booked $541.03 vs processor $536.84 (0.78% variance),2024-07,2024-07,0.0,4.19
TX001106,2024-07-21,PayPal,subscription_annual,SMB,1979.34,1979.34,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001107,2024-07-21,Adyen,transaction_fee,SMB,83.03,83.03,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001108,2024-07-22,Stripe,api_usage,SMB,206.65,206.65,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001109,2024-07-22,PayPal,subscription_monthly,Mid-Market,169.77,169.77,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001110,2024-07-22,PayPal,subscription_annual,SMB,2710.75,2710.75,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001111,2024-07-22,Flutterwave,transaction_fee,SMB,30.25,30.25,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001112,2024-07-23,Stripe,transaction_fee,SMB,4.36,4.36,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001113,2024-07-23,Stripe,transaction_fee,SMB,129.39,129.39,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001114,2024-07-23,Stripe,subscription_monthly,SMB,184.82,184.82,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001115,2024-07-24,PayPal,subscription_monthly,Mid-Market,269.48,269.48,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001116,2024-07-24,Stripe,subscription_monthly,SMB,190.18,190.18,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001117,2024-07-24,Stripe,transaction_fee,Mid-Market,121.71,121.71,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001118,2024-07-24,Flutterwave,subscription_monthly,SMB,145.01,145.01,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001119,2024-07-25,Stripe,subscription_monthly,SMB,231.46,231.46,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001120,2024-07-25,PayPal,professional_services,Enterprise,4608.69,4608.69,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001121,2024-07-25,Stripe,subscription_monthly,SMB,183.47,183.47,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001122,2024-07-25,PayPal,professional_services,Mid-Market,1313.53,1313.53,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001123,2024-07-26,Adyen,transaction_fee,SMB,41.05,41.05,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001124,2024-07-26,Square,transaction_fee,SMB,30.6,30.6,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001125,2024-07-26,Square,subscription_monthly,Mid-Market,95.65,95.65,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001126,2024-07-26,Stripe,subscription_monthly,Mid-Market,111.73,111.73,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001127,2024-07-26,Stripe,transaction_fee,Mid-Market,83.71,83.71,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001128,2024-07-27,Stripe,transaction_fee,SMB,88.61,88.61,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001129,2024-07-27,Adyen,transaction_fee,SMB,64.55,64.55,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001130,2024-07-27,Square,subscription_monthly,Mid-Market,195.16,195.16,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001131,2024-07-28,Adyen,transaction_fee,Mid-Market,13.15,13.15,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001132,2024-07-28,Adyen,transaction_fee,SMB,14.08,14.08,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001133,2024-07-28,Stripe,transaction_fee,SMB,26.6,26.6,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001134,2024-07-28,PayPal,transaction_fee,Mid-Market,78.19,78.19,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001135,2024-07-29,Flutterwave,transaction_fee,SMB,32.89,32.89,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001136,2024-07-29,Stripe,transaction_fee,SMB,43.21,43.21,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001137,2024-07-30,Adyen,subscription_monthly,Mid-Market,137.08,137.08,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001138,2024-07-30,Stripe,subscription_annual,SMB,2482.04,2482.04,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001139,2024-07-30,Adyen,subscription_monthly,SMB,32.74,32.74,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001140,2024-07-31,Adyen,subscription_annual,Mid-Market,2043.32,2043.32,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001141,2024-07-31,Stripe,subscription_annual,SMB,2095.97,2095.97,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001142,2024-07-31,Stripe,subscription_monthly,Mid-Market,244.64,244.64,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001143,2024-07-31,Stripe,subscription_monthly,SMB,280.84,280.84,0.0,0.0,matched,,2024-07,2024-07,0.0,0.0
TX001144,2024-08-01,Adyen,subscription_monthly,SMB,34.44,34.44,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001145,2024-08-01,Adyen,transaction_fee,SMB,23.91,23.91,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001146,2024-08-01,Stripe,api_usage,Enterprise,443.65,443.65,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001147,2024-08-01,PayPal,subscription_monthly,SMB,152.8,152.8,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001148,2024-08-01,PayPal,professional_services,SMB,3040.66,3040.66,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001149,2024-08-01,Stripe,subscription_annual,SMB,2080.17,2080.17,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001150,2024-08-02,Stripe,subscription_monthly,SMB,212.35,212.35,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001151,2024-08-02,PayPal,subscription_monthly,SMB,280.57,280.57,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001152,2024-08-02,Flutterwave,subscription_annual,SMB,2981.76,2981.76,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001153,2024-08-02,Stripe,transaction_fee,SMB,108.3,108.3,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001154,2024-08-02,Stripe,transaction_fee,SMB,43.8,43.8,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001155,2024-08-02,Stripe,subscription_monthly,Mid-Market,266.53,266.53,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001156,2024-08-02,Adyen,subscription_monthly,Mid-Market,42.29,,42.29,,missing,Transaction succeeded at processor — no revenue record found,2024-08,,,42.29
TX001157,2024-08-02,Stripe,subscription_annual,SMB,913.92,913.92,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001158,2024-08-02,Stripe,subscription_monthly,SMB,271.29,271.29,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001159,2024-08-02,Adyen,subscription_monthly,Mid-Market,98.17,98.17,0.0,0.0,matched,,2024-08,2024-08,26.0,0.0
TX001160,2024-08-02,Adyen,subscription_monthly,Mid-Market,88.58,88.58,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001161,2024-08-03,Stripe,transaction_fee,SMB,21.58,21.58,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001162,2024-08-03,Stripe,api_usage,Enterprise,430.26,430.26,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001163,2024-08-03,Adyen,subscription_annual,SMB,1640.16,1640.16,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001164,2024-08-03,Stripe,api_usage,SMB,339.07,339.07,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001165,2024-08-03,Stripe,subscription_monthly,SMB,93.55,,93.55,,missing,Transaction succeeded at processor — no revenue record found,2024-08,,,93.55
TX001166,2024-08-03,Square,subscription_annual,Enterprise,2336.71,2336.71,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001167,2024-08-04,Stripe,subscription_monthly,SMB,234.2,234.2,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001168,2024-08-04,PayPal,transaction_fee,Mid-Market,47.58,47.58,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001169,2024-08-04,Square,professional_services,SMB,2348.07,2348.07,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001170,2024-08-04,Stripe,transaction_fee,SMB,32.24,32.24,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001171,2024-08-04,Stripe,subscription_monthly,SMB,292.67,292.67,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001172,2024-08-04,Adyen,transaction_fee,Mid-Market,97.19,97.19,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001173,2024-08-04,Square,subscription_monthly,SMB,281.33,281.33,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001174,2024-08-04,Square,api_usage,SMB,155.18,155.18,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001175,2024-08-05,PayPal,subscription_annual,SMB,2401.11,2401.11,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001176,2024-08-05,Stripe,subscription_annual,Mid-Market,2357.82,2357.82,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001177,2024-08-05,Adyen,subscription_annual,SMB,2157.47,2157.47,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001178,2024-08-05,Stripe,transaction_fee,SMB,144.88,144.88,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
TX001179,2024-08-05,Adyen,subscription_monthly,SMB,135.26,135.26,0.0,0.0,matched,,2024-08,2024-08,0.0,0.0
